SkillID|SkillType|SkillQuality|SkillLv|SkillName|SkillTime|SkillAtk|SkillRoll|SkillHitRate|SkillDex|SkillArmorPen|SkillCrit|UseLv|SkillDodge|SkillRoll|SkillAtk|SkillDef|SkillInfo
810|叉|金|出类|三股猎燕叉·贯木|1|40|7|6|0|13|10|20|0|0|0|0|少林三股叉绝学。
811|叉|金|超绝|三股猎燕叉·贯木|1|41|8|6|0|14|10|20|0|0|0|0|少林三股叉绝学。
812|叉|金|独步|三股猎燕叉·贯木|1|44|10|8|0|17|10|20|0|0|0|0|少林三股叉绝学。
813|叉|金|凡品|三股猎燕叉·猎燕|1|40|6|6|0|12|10|20|0|0|0|0|少林三股叉绝学。
814|叉|金|出类|三股猎燕叉·猎燕|1|41|7|6|0|13|10|20|0|0|0|0|少林三股叉绝学。
815|叉|金|超绝|三股猎燕叉·猎燕|1|42|8|6|0|14|10|20|0|0|0|0|少林三股叉绝学。
816|叉|金|独步|三股猎燕叉·猎燕|1|45|10|8|0|17|10|20|0|0|0|0|少林三股叉绝学。
817|锤|白|凡品|基础锤法|1|30|0|0|0|0|20|1|0|0|0|0|基础锤法
818|锤|白|出类|基础锤法|1|31|0|0|0|0|20|1|0|0|0|0|基础锤法
819|锤|白|超绝|基础锤法|1|32|0|0|0|0|20|1|0|0|0|0|基础锤法
820|锤|白|独步|基础锤法|1|35|2|2|0|2|20|1|0|0|0|0|基础锤法
821|锤|蓝|凡品|无章锤法·砸|1|32|1|1|0|0|20|5|0|0|0|0|乡野农夫胡乱使用的锤法，不成招式套路。
822|锤|蓝|出类|无章锤法·砸|1|33|1|1|0|0|20|5|0|0|0|0|乡野农夫胡乱使用的锤法，不成招式套路。
823|锤|蓝|超绝|无章锤法·砸|1|34|1|1|0|0|20|5|0|0|0|0|乡野农夫胡乱使用的锤法，不成招式套路。
824|锤|蓝|独步|无章锤法·砸|1|37|3|3|0|2|20|5|0|0|0|0|乡野农夫胡乱使用的锤法，不成招式套路。
825|锤|蓝|凡品|无章锤法·擂|1|33|1|1|0|0|20|5|0|0|0|0|乡野农夫胡乱使用的锤法，不成招式套路。
826|锤|蓝|出类|无章锤法·擂|1|34|1|1|0|0|20|5|0|0|0|0|乡野农夫胡乱使用的锤法，不成招式套路。
827|锤|蓝|超绝|无章锤法·擂|1|35|1|1|0|0|20|5|0|0|0|0|乡野农夫胡乱使用的锤法，不成招式套路。
828|锤|蓝|独步|无章锤法·擂|1|38|3|3|0|2|20|5|0|0|0|0|乡野农夫胡乱使用的锤法，不成招式套路。
829|锤|蓝|凡品|无章锤法·曳|1|34|1|1|0|0|20|5|0|0|0|0|乡野农夫胡乱使用的锤法，不成招式套路。
830|锤|蓝|出类|无章锤法·曳|1|35|1|1|0|0|20|5|0|0|0|0|乡野农夫胡乱使用的锤法，不成招式套路。
831|锤|蓝|超绝|无章锤法·曳|1|36|1|1|0|0|20|5|0|0|0|0|乡野农夫胡乱使用的锤法，不成招式套路。
832|锤|蓝|独步|无章锤法·曳|1|39|3|3|0|2|20|5|0|0|0|0|乡野农夫胡乱使用的锤法，不成招式套路。
833|锤|蓝|凡品|无章锤法·盖|1|33|1|1|0|0|20|5|0|0|0|0|乡野农夫胡乱使用的锤法，不成招式套路。
834|锤|蓝|出类|无章锤法·盖|1|34|1|1|0|0|20|5|0|0|0|0|乡野农夫胡乱使用的锤法，不成招式套路。
835|锤|蓝|超绝|无章锤法·盖|1|35|1|1|0|0|20|5|0|0|0|0|乡野农夫胡乱使用的锤法，不成招式套路。
836|锤|蓝|独步|无章锤法·盖|1|38|3|3|0|2|20|5|0|0|0|0|乡野农夫胡乱使用的锤法，不成招式套路。
837|锤|蓝|凡品|方头锤法·侧击|1|32|1|1|0|0|20|5|0|0|0|0|源于铁匠日常捶打武器的锤法。
838|锤|蓝|出类|方头锤法·侧击|1|33|1|1|0|0|20|5|0|0|0|0|源于铁匠日常捶打武器的锤法。
839|锤|蓝|超绝|方头锤法·侧击|1|34|1|1|0|0|20|5|0|0|0|0|源于铁匠日常捶打武器的锤法。
840|锤|蓝|独步|方头锤法·侧击|1|37|3|3|0|2|20|5|0|0|0|0|源于铁匠日常捶打武器的锤法。
841|锤|蓝|凡品|方头锤法·横冲|1|33|1|1|0|0|20|5|0|0|0|0|源于铁匠日常捶打武器的锤法。
842|锤|蓝|出类|方头锤法·横冲|1|34|1|1|0|0|20|5|0|0|0|0|源于铁匠日常捶打武器的锤法。
843|锤|蓝|超绝|方头锤法·横冲|1|35|1|1|0|0|20|5|0|0|0|0|源于铁匠日常捶打武器的锤法。
844|锤|蓝|独步|方头锤法·横冲|1|38|3|3|0|2|20|5|0|0|0|0|源于铁匠日常捶打武器的锤法。
845|锤|蓝|凡品|方头锤法·猛砸|1|34|1|1|0|0|20|5|0|0|0|0|源于铁匠日常捶打武器的锤法。
846|锤|蓝|出类|方头锤法·猛砸|1|35|1|1|0|0|20|5|0|0|0|0|源于铁匠日常捶打武器的锤法。
847|锤|蓝|超绝|方头锤法·猛砸|1|36|1|1|0|0|20|5|0|0|0|0|源于铁匠日常捶打武器的锤法。
848|锤|蓝|独步|方头锤法·猛砸|1|39|3|3|0|2|20|5|0|0|0|0|源于铁匠日常捶打武器的锤法。
849|锤|蓝|凡品|方头锤法·高挂|1|33|1|1|0|0|20|5|0|0|0|0|源于铁匠日常捶打武器的锤法。
850|锤|蓝|出类|方头锤法·高挂|1|34|1|1|0|0|20|5|0|0|0|0|源于铁匠日常捶打武器的锤法。
851|锤|蓝|超绝|方头锤法·高挂|1|35|1|1|0|0|20|5|0|0|0|0|源于铁匠日常捶打武器的锤法。
852|锤|蓝|独步|方头锤法·高挂|1|38|3|3|0|2|20|5|0|0|0|0|源于铁匠日常捶打武器的锤法。
853|锤|蓝|凡品|震山锤法·平野|1|35|1|1|0|0|20|5|0|0|0|0|传说水神共工用此锤法敲断不周山，招式势大力沉，莫不可当。
854|锤|蓝|出类|震山锤法·平野|1|36|1|1|0|0|20|5|0|0|0|0|传说水神共工用此锤法敲断不周山，招式势大力沉，莫不可当。
855|锤|蓝|超绝|震山锤法·平野|1|37|1|1|0|0|20|5|0|0|0|0|传说水神共工用此锤法敲断不周山，招式势大力沉，莫不可当。
856|锤|蓝|独步|震山锤法·平野|1|40|2|2|0|2|20|5|0|0|0|0|传说水神共工用此锤法敲断不周山，招式势大力沉，莫不可当。
857|锤|蓝|凡品|震山锤法·却峰|1|36|1|1|0|0|20|5|0|0|0|0|传说水神共工用此锤法敲断不周山，招式势大力沉，莫不可当。
858|锤|蓝|出类|震山锤法·却峰|1|37|1|1|0|0|20|5|0|0|0|0|传说水神共工用此锤法敲断不周山，招式势大力沉，莫不可当。
859|锤|蓝|超绝|震山锤法·却峰|1|38|1|1|0|0|20|5|0|0|0|0|传说水神共工用此锤法敲断不周山，招式势大力沉，莫不可当。
860|锤|蓝|独步|震山锤法·却峰|1|41|2|2|0|2|20|5|0|0|0|0|传说水神共工用此锤法敲断不周山，招式势大力沉，莫不可当。
861|锤|蓝|凡品|震山锤法·震山|1|35|1|1|0|0|20|5|0|0|0|0|传说水神共工用此锤法敲断不周山，招式势大力沉，莫不可当。
862|锤|蓝|出类|震山锤法·震山|1|36|1|1|0|0|20|5|0|0|0|0|传说水神共工用此锤法敲断不周山，招式势大力沉，莫不可当。
863|锤|蓝|超绝|震山锤法·震山|1|37|1|1|0|0|20|5|0|0|0|0|传说水神共工用此锤法敲断不周山，招式势大力沉，莫不可当。
864|锤|蓝|独步|震山锤法·震山|1|40|2|2|0|2|20|5|0|0|0|0|传说水神共工用此锤法敲断不周山，招式势大力沉，莫不可当。
865|锤|紫|凡品|梅花锤法·点梅|1|37|1|1|0|0|20|10|0|0|0|0|出自云中，兼具轻巧与刚猛的锤法。
866|锤|紫|出类|梅花锤法·点梅|1|38|1|1|0|0|20|10|0|0|0|0|出自云中，兼具轻巧与刚猛的锤法。
867|锤|紫|超绝|梅花锤法·点梅|1|39|1|1|0|0|20|10|0|0|0|0|出自云中，兼具轻巧与刚猛的锤法。
868|锤|紫|独步|梅花锤法·点梅|1|42|3|3|0|2|20|10|0|0|0|0|出自云中，兼具轻巧与刚猛的锤法。
869|锤|紫|凡品|梅花锤法·探梅|1|38|1|1|0|0|20|10|0|0|0|0|出自云中，兼具轻巧与刚猛的锤法。
870|锤|紫|出类|梅花锤法·探梅|1|39|1|1|0|0|20|10|0|0|0|0|出自云中，兼具轻巧与刚猛的锤法。
871|锤|紫|超绝|梅花锤法·探梅|1|40|1|1|0|0|20|10|0|0|0|0|出自云中，兼具轻巧与刚猛的锤法。
872|锤|紫|独步|梅花锤法·探梅|1|43|3|3|0|2|20|10|0|0|0|0|出自云中，兼具轻巧与刚猛的锤法。
873|锤|紫|凡品|梅花锤法·折枝|1|37|1|1|0|0|20|10|0|0|0|0|出自云中，兼具轻巧与刚猛的锤法。
874|锤|紫|出类|梅花锤法·折枝|1|38|1|1|0|0|20|10|0|0|0|0|出自云中，兼具轻巧与刚猛的锤法。
875|锤|紫|超绝|梅花锤法·折枝|1|39|1|1|0|0|20|10|0|0|0|0|出自云中，兼具轻巧与刚猛的锤法。
876|锤|紫|独步|梅花锤法·折枝|1|42|3|3|0|2|20|10|0|0|0|0|出自云中，兼具轻巧与刚猛的锤法。
877|锤|紫|凡品|梅花锤法·撼地|1|39|1|1|0|0|20|10|0|0|0|0|出自云中，兼具轻巧与刚猛的锤法。
878|锤|紫|出类|梅花锤法·撼地|1|40|1|1|0|0|20|10|0|0|0|0|出自云中，兼具轻巧与刚猛的锤法。
879|锤|紫|超绝|梅花锤法·撼地|1|41|1|1|0|0|20|10|0|0|0|0|出自云中，兼具轻巧与刚猛的锤法。
880|锤|紫|独步|梅花锤法·撼地|1|44|3|3|0|2|20|10|0|0|0|0|出自云中，兼具轻巧与刚猛的锤法。
881|锤|紫|凡品|擂鼓锤法·迅击|1|37|1|1|0|0|20|10|0|0|0|0|相传为李元霸所用锤法，招式刚猛令人应接不暇。
882|锤|紫|出类|擂鼓锤法·迅击|1|38|1|1|0|0|20|10|0|0|0|0|相传为李元霸所用锤法，招式刚猛令人应接不暇。
883|锤|紫|超绝|擂鼓锤法·迅击|1|39|1|1|0|0|20|10|0|0|0|0|相传为李元霸所用锤法，招式刚猛令人应接不暇。
884|锤|紫|独步|擂鼓锤法·迅击|1|42|3|3|0|2|20|10|0|0|0|0|相传为李元霸所用锤法，招式刚猛令人应接不暇。
885|锤|紫|凡品|擂鼓锤法·破战|1|38|1|1|0|0|20|10|0|0|0|0|相传为李元霸所用锤法，招式刚猛令人应接不暇。
886|锤|紫|出类|擂鼓锤法·破战|1|39|1|1|0|0|20|10|0|0|0|0|相传为李元霸所用锤法，招式刚猛令人应接不暇。
887|锤|紫|超绝|擂鼓锤法·破战|1|40|1|1|0|0|20|10|0|0|0|0|相传为李元霸所用锤法，招式刚猛令人应接不暇。
888|锤|紫|独步|擂鼓锤法·破战|1|43|3|3|0|2|20|10|0|0|0|0|相传为李元霸所用锤法，招式刚猛令人应接不暇。
889|锤|紫|凡品|擂鼓锤法·进野|1|37|1|1|0|0|20|10|0|0|0|0|相传为李元霸所用锤法，招式刚猛令人应接不暇。
890|锤|紫|出类|擂鼓锤法·进野|1|38|1|1|0|0|20|10|0|0|0|0|相传为李元霸所用锤法，招式刚猛令人应接不暇。
891|锤|紫|超绝|擂鼓锤法·进野|1|39|1|1|0|0|20|10|0|0|0|0|相传为李元霸所用锤法，招式刚猛令人应接不暇。
892|锤|紫|独步|擂鼓锤法·进野|1|42|3|3|0|2|20|10|0|0|0|0|相传为李元霸所用锤法，招式刚猛令人应接不暇。
893|锤|紫|凡品|擂鼓锤法·定坤|1|39|1|1|0|0|20|10|0|0|0|0|相传为李元霸所用锤法，招式刚猛令人应接不暇。
894|锤|紫|出类|擂鼓锤法·定坤|1|40|1|1|0|0|20|10|0|0|0|0|相传为李元霸所用锤法，招式刚猛令人应接不暇。
895|锤|紫|超绝|擂鼓锤法·定坤|1|41|1|1|0|0|20|10|0|0|0|0|相传为李元霸所用锤法，招式刚猛令人应接不暇。
896|锤|紫|独步|擂鼓锤法·定坤|1|44|3|3|0|2|20|10|0|0|0|0|相传为李元霸所用锤法，招式刚猛令人应接不暇。
897|锤|紫|凡品|破城锤法·碎盾|1|38|1|1|0|0|20|10|0|0|0|0|大战天的内门绝学，破城克敌无往不利。
898|锤|紫|出类|破城锤法·碎盾|1|39|1|1|0|0|20|10|0|0|0|0|大战天的内门绝学，破城克敌无往不利。
899|锤|紫|超绝|破城锤法·碎盾|1|40|1|1|0|0|20|10|0|0|0|0|大战天的内门绝学，破城克敌无往不利。
900|锤|紫|独步|破城锤法·碎盾|1|43|3|3|0|2|20|10|0|0|0|0|大战天的内门绝学，破城克敌无往不利。
901|锤|紫|凡品|破城锤法·碾兵|1|37|1|1|0|0|20|10|0|0|0|0|大战天的内门绝学，破城克敌无往不利。
902|锤|紫|出类|破城锤法·碾兵|1|38|1|1|0|0|20|10|0|0|0|0|大战天的内门绝学，破城克敌无往不利。
903|锤|紫|超绝|破城锤法·碾兵|1|39|1|1|0|0|20|10|0|0|0|0|大战天的内门绝学，破城克敌无往不利。
904|锤|紫|独步|破城锤法·碾兵|1|42|3|3|0|2|20|10|0|0|0|0|大战天的内门绝学，破城克敌无往不利。
905|锤|紫|凡品|破城锤法·破城|1|39|1|1|0|0|20|10|0|0|0|0|大战天的内门绝学，破城克敌无往不利。
906|锤|紫|出类|破城锤法·破城|1|40|1|1|0|0|20|10|0|0|0|0|大战天的内门绝学，破城克敌无往不利。
907|锤|紫|超绝|破城锤法·破城|1|41|1|1|0|0|20|10|0|0|0|0|大战天的内门绝学，破城克敌无往不利。
908|锤|紫|独步|破城锤法·破城|1|44|3|3|0|2|20|10|0|0|0|0|大战天的内门绝学，破城克敌无往不利。
909|锤|紫|凡品|镔铁锤法·扎角|1|38|1|1|0|0|20|10|0|0|0|0|蛮夷之地多奇力怪士，善使此锤法。
910|锤|紫|出类|镔铁锤法·扎角|1|39|1|1|0|0|20|10|0|0|0|0|蛮夷之地多奇力怪士，善使此锤法。
911|锤|紫|超绝|镔铁锤法·扎角|1|40|1|1|0|0|20|10|0|0|0|0|蛮夷之地多奇力怪士，善使此锤法。
912|锤|紫|独步|镔铁锤法·扎角|1|43|3|3|0|2|20|10|0|0|0|0|蛮夷之地多奇力怪士，善使此锤法。
913|锤|紫|凡品|镔铁锤法·碎魂|1|37|1|1|0|0|20|10|0|0|0|0|蛮夷之地多奇力怪士，善使此锤法。
914|锤|紫|出类|镔铁锤法·碎魂|1|38|1|1|0|0|20|10|0|0|0|0|蛮夷之地多奇力怪士，善使此锤法。
915|锤|紫|超绝|镔铁锤法·碎魂|1|39|1|1|0|0|20|10|0|0|0|0|蛮夷之地多奇力怪士，善使此锤法。
916|锤|紫|独步|镔铁锤法·碎魂|1|42|3|3|0|2|20|10|0|0|0|0|蛮夷之地多奇力怪士，善使此锤法。
917|锤|紫|凡品|镔铁锤法·破胆|1|39|1|1|0|0|20|10|0|0|0|0|蛮夷之地多奇力怪士，善使此锤法。
918|锤|紫|出类|镔铁锤法·破胆|1|40|1|1|0|0|20|10|0|0|0|0|蛮夷之地多奇力怪士，善使此锤法。
919|锤|紫|超绝|镔铁锤法·破胆|1|41|1|1|0|0|20|10|0|0|0|0|蛮夷之地多奇力怪士，善使此锤法。
920|锤|紫|独步|镔铁锤法·破胆|1|44|3|3|0|2|20|10|0|0|0|0|蛮夷之地多奇力怪士，善使此锤法。
921|锤|金|凡品|八卦锤法·披身|1|43|2|2|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
922|锤|金|出类|八卦锤法·披身|1|44|3|3|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
923|锤|金|超绝|八卦锤法·披身|1|45|4|4|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
924|锤|金|独步|八卦锤法·披身|1|48|5|5|0|2|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
925|锤|金|凡品|八卦锤法·掩手|1|43|2|2|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
926|锤|金|出类|八卦锤法·掩手|1|44|3|3|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
927|锤|金|超绝|八卦锤法·掩手|1|45|4|4|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
928|锤|金|独步|八卦锤法·掩手|1|48|5|5|0|2|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
929|锤|金|凡品|八卦锤法·拨云|1|44|2|2|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
930|锤|金|出类|八卦锤法·拨云|1|45|3|3|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
931|锤|金|超绝|八卦锤法·拨云|1|46|4|4|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
932|锤|金|独步|八卦锤法·拨云|1|49|5|5|0|2|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
933|锤|金|凡品|八卦锤法·护心|1|44|2|2|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
934|锤|金|出类|八卦锤法·护心|1|45|3|3|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
935|锤|金|超绝|八卦锤法·护心|1|46|4|4|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
936|锤|金|独步|八卦锤法·护心|1|49|5|5|0|2|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
937|锤|金|凡品|八卦锤法·进步|1|44|2|2|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
938|锤|金|出类|八卦锤法·进步|1|45|3|3|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
939|锤|金|超绝|八卦锤法·进步|1|46|4|4|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
940|锤|金|独步|八卦锤法·进步|1|49|5|5|0|2|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
941|锤|金|凡品|八卦锤法·直捣|1|45|2|2|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
942|锤|金|出类|八卦锤法·直捣|1|46|3|3|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
943|锤|金|超绝|八卦锤法·直捣|1|47|4|4|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
944|锤|金|独步|八卦锤法·直捣|1|50|5|5|0|2|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
945|锤|金|凡品|八卦锤法·劈雷|1|45|2|2|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
946|锤|金|出类|八卦锤法·劈雷|1|46|3|3|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
947|锤|金|超绝|八卦锤法·劈雷|1|47|4|4|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
948|锤|金|独步|八卦锤法·劈雷|1|50|5|5|0|2|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
949|锤|金|凡品|八卦锤法·回转|1|44|2|2|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
950|锤|金|出类|八卦锤法·回转|1|45|3|3|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
951|锤|金|超绝|八卦锤法·回转|1|46|4|4|0|1|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
952|锤|金|独步|八卦锤法·回转|1|49|5|5|0|2|20|20|0|0|0|0|相传为崆峒子绝技，六合之内无可敌之兵。
953|锤|金|凡品|神龙锤法·猛袭|1|44|2|2|0|1|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
954|锤|金|出类|神龙锤法·猛袭|1|45|3|3|0|1|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
955|锤|金|超绝|神龙锤法·猛袭|1|46|4|4|0|1|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
956|锤|金|独步|神龙锤法·猛袭|1|49|5|5|0|2|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
957|锤|金|凡品|神龙锤法·擂鼓|1|44|2|2|0|1|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
958|锤|金|出类|神龙锤法·擂鼓|1|45|3|3|0|1|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
959|锤|金|超绝|神龙锤法·擂鼓|1|46|4|4|0|1|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
960|锤|金|独步|神龙锤法·擂鼓|1|49|5|5|0|2|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
961|锤|金|凡品|神龙锤法·越山|1|44|2|2|0|1|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
962|锤|金|出类|神龙锤法·越山|1|45|3|3|0|1|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
963|锤|金|超绝|神龙锤法·越山|1|46|4|4|0|1|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
964|锤|金|独步|神龙锤法·越山|1|49|5|5|0|2|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
965|锤|金|凡品|神龙锤法·摆尾|1|45|2|2|0|1|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
966|锤|金|出类|神龙锤法·摆尾|1|46|3|3|0|1|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
967|锤|金|超绝|神龙锤法·摆尾|1|47|4|4|0|1|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
968|锤|金|独步|神龙锤法·摆尾|1|50|5|5|0|2|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
969|锤|金|凡品|神龙锤法·搏浪|1|45|2|2|0|1|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
970|锤|金|出类|神龙锤法·搏浪|1|46|3|3|0|1|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
971|锤|金|超绝|神龙锤法·搏浪|1|47|4|4|0|1|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
972|锤|金|独步|神龙锤法·搏浪|1|50|5|5|0|2|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
973|锤|金|凡品|神龙锤法·破天|1|44|2|2|0|1|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
974|锤|金|出类|神龙锤法·破天|1|45|3|3|0|1|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
975|锤|金|超绝|神龙锤法·破天|1|46|4|4|0|1|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
976|锤|金|独步|神龙锤法·破天|1|49|5|5|0|2|20|20|0|0|0|0|据说为神龙教不传之秘，能开山裂地。
977|轻功|白|凡品|撤步|1|0|0|0|0|0|0|1|5|5|5|0|后撤步，基础轻功。
978|轻功|白|凡品|鹞子翻身|1|0|0|0|0|0|0|5|10|6|10|0|鹞子翻身，小轻功。
979|轻功|白|凡品|燕子穿林|1|0|0|0|0|0|0|10|15|7|15|0|燕子穿林，小轻功。
980|轻功|白|凡品|迎风回浪|1|0|0|0|0|0|0|10|20|8|20|0|迎风回浪，小轻功。
981|轻功|白|凡品|流星追月|1|0|0|0|0|0|0|15|25|9|25|0|流星追月，小轻功
982|轻功|白|凡品|梯云纵|1|0|0|0|0|0|0|20|10|10|0|0|梯云纵，大轻功。
983|轻功|白|凡品|一苇渡江|1|0|0|0|0|0|0|25|10|10|10|0|一苇渡江，大轻功。
984|轻功|白|凡品|凌波微步|1|0|0|0|0|0|0|30|20|10|15|0|凌波微步，大轻功。
985|格挡|白|凡品|格挡|1|0|0|0|0|0|0|1|0|0|0|5|基础格挡技巧。
986|格挡|白|凡品|截击|1|0|0|0|0|0|0|5|0|0|0|10|用兵器提前预估对手动作，进行拦截。
987|格挡|白|凡品|铁幕|1|0|0|0|0|0|0|10|0|0|0|15|如铁幕一般无法穿透。
988|格挡|白|凡品|无朽木|1|0|0|0|0|0|0|15|0|0|0|20|无朽木，高级格挡技巧。
989|格挡|白|凡品|金刚躯|1|0|0|0|0|0|0|20|0|0|0|25|金刚躯，高级格挡技巧。
990|格挡|白|凡品|不灭体|1|0|0|0|0|0|0|25|0|0|0|30|不灭体，高级格挡技巧。

